message_id,translation
12829,^제자가 됐나 궁금한 거지??!
12830,%!어떻게 된 건지 말해주지!
12831,@난 뱀이 아니니까!!!
12832,%!적어도 그 빌어먹을 펜이
12833,나타나기 전까진 아니었지!! 그 저주받은 펜!!
12834,@으으! 생각만 해도 피부가
12835,화끈거린다니까...
12836,%!난 그냥 몰래 들어가서
12837,딱 한 번 써봤을 뿐이야...
12838,"@나를 ""멋지고"" ""매력적으로"" 만들어서"
12839,여왕의 애인 중 하나로
12840,^받아들여지게 해달라고...
12841,"@그리고 왕의 분노로부터 ""안전하게"""
12842,^살게 해달라고 썼지...
12843,%!그런데 지금 내 꼴을 봐!
12844,@여왕은 뱀을 좋아한다고!!
12845,%그래서 난 뱀으로 변해버렸어!!!
12846,@게다가 마법사는 날 여기 가뒀지!
12847,%좋은 애완동물이 되겠다면서!!
12848,%덕분에 왕한테서는 안전해졌고!!!
12849,@아! 그 지독하고 망할 펜 같으니!!!!
12855,"그래 그래, 계속 말해봐..."
12860,"잘 가, 행운을 빌지!"
12865,<0x02><0x02>해골문/마법사의 소굴/배고파!/
12870,으음... (쩝!) 정말 맛있다!
12871,%이거 준 답례로 비밀 하나 알려주지!
12872,%!마법사의 소굴은
12873,눈에 보이는 게 전부가 아니야!
12900,늙은 드워프가 모루 뒤에서 고개를 든다.
12901,그는 벌겋게 달아오른 구운 옥수수를
12902,"망치로 두드리느라 바쁜데,"
12903,"^당신을 보고 말한다,"
12904,"@""젠장맞을!"""
12905,"%!""내가 바쁜 거 안 보여!"""
12910,뭐 해줄까?
12920,또 보자고!
12930,<0x01><0x01>광산/광산/낯선 자들
12940,흐음... 제대로 망가졌구먼...
12941,%그래도 아주 심하진 않아...
12945,고칠 수 있을 때까지는
12946,^네가 가지고 있는 게 낫겠어...
12950,금화 1000개는 받아야 해.
12955,<0x02>아니요/<0x03>예/<0x03>그래/<0x03>응/<0x03>물론/<0x03>좋아/
12957,내가 고쳐주길 원하는 거야?
12960,그럼 내 시간 그만 낭비해!
12965,어허! 선불 현금만 받는다고!
12966,%그런데 돈이 좀 모자라잖아!!
12970,여기서 잠깐 기다려봐. 내가
12971,뭘 할 수 있나 볼 테니까...
12972,%](드워프는 망가진 톱니바퀴를
12973,^ 대장간으로 가져가 휘파람을 불기 시작한다)
12974,%!휘이-우우웅-휘이익....
12975,%%]둠-다 둠... 금방
12976,"^끝날 거야, 친구들..."
12977,%](쾅! 쾅!)
12978,%](쨍!)
12979,%](쾅! 쾅!)
12980,%%](치이이익! 푸슉!!)
12981,%%]몇 분만 더 있으면 돼...
12982,%%%]휘이-우우웅-휘이이익....
12983,%%](쾅! 쾅!)
12984,"%%%]자, 여기 있어! 새것 같지!!"
13100,"""드디어 자유다!"""
13101,"@나는 그대를 알지 못하나,"
13102,이 모든 것이 시작된 때부터 그대에
13103,^관해서는 알고 있었다...
13104,@내게 남은 시간은 짧다. 보다시피
13105,"내 육신은 이미 오래전에 죽었고,"
13106,옛 힘의 마지막 잔재만으로
13107,내 영혼이 그대들의 세계를 붙잡은 채
13108,"마지막 순간까지 버텨왔으니, 이제"
13109,그대에게 말하고 그대의 여정을
13110,돕기 위함이다. 이야기를 하나 들려주마.
13111,"이 이야기를 그대와, 훗날"
13112,그대의 발자취를 따르려는 자들을 위한
13113,^경고로 삼도록 하라...
13114,나는 한때 조르피투스라 불렸던
13115,마법사의 절반이다. 그대 앞 벽난로 위에
13116,놓인 뼈가 바로 그의 것이다. 백이십 년
13117,"전, 나는 코스믹 포지를 찾는"
13118,여정에 나섰다. 코스믹 포지는
13119,우주의 모든 운행을 기록하는
13120,재앙의 펜이다. 그 펜을 말하려면
13121,먼저 서클을 말해야 한다. 펜이
13122,도난당한 성스러운 제단 말이다.
13123,펜의 힘을 지키기 위해
13124,펜은 오직 성스러운 서클 위에서만
13125,"사용할 수 있다고 쓰였고,"
13126,그리하여 그것은 법칙이 되었다. 펜을
13127,서클에서 빼앗아 그 명령에서
13128,해방하려면 하나의 예외를
13129,만들어낼 필요가 있었다.
13130,그 단 하나의 예외는 펜의 자유를
13131,보장하면서도 동시에
13132,원래의 법칙을 어기지 않아야 했다.
13133,그리하여 위대한 예외가 만들어졌다.
13134,누구든 코스믹 서클 위가 아닌 곳에서
13135,"그 펜으로 글을 쓰면,"
13136,자신이 쓴 글이 재앙이 되어
13137,새로운 한 세대가 지날 때까지
13138,그 재앙에서 쉬지도 벗어나지도 못한다.
13139,"그 기간은 정확히 백이십 년이며,"
13140,그 뒤에는 다시 자신의 뜻대로
13141,"행동할 수 있고, 자신이 쓴 글과"
13142,^그 재앙에서 해방된다.
13143,@내 시간은 이제 끝에 이르렀다. 그대가
13144,"와서 나를 풀어주었고, 내 뼈가"
13145,그대 앞에 놓였으니 이것은 이제
13146,내 선택이 되어 나를 저주에서 해방한다.
13147,이제 잘 들어라. 오래전에 벌어진
13148,"일들을 그대에게 밝힐 테니,"
13149,현명하고 올바르게 행동하도록 하라.
13150,"한때 나는 조르피투스, 위대한"
13151,마법과 힘의 마법사였다. 힘을 맛본
13152,"모든 자가 그렇듯, 마시면 마실수록"
13153,갈증은 더욱 커져갔다. 그러던 끝에
13154,나와 똑같은 갈망을 품은 자와
13155,"불경한 계약을 맺었고,"
13156,우리는 함께 온 우주를 지배하겠다는
13157,^꿈을 품었다.
13158,@마침내 이 우주의 펜에 대해
13159,"듣게 되었을 때, 그것을 손에 넣으면"
13160,우리의 승리가 완성될 것이라 확신했다.
13161,그래서 계략을 꾸몄고 마침내
13162,"""코스믹 포지""를 손에 넣었다. 하지만"
13163,우리가 했던 것처럼 코스믹 포지를
13164,서클에서 떼어냈을 때 따라오는
13165,^재앙을 곧 알게 되었다.
13166,"@그래, 한때 나는 조르피투스였고"
13167,운명에 맞서기로 결심했다. 그래서
13168,조르피투스라 불릴 이 필멸의
13169,마법사에 관한 글을 썼다.
13170,"그가 우주의 모든 것을 알게 되고,"
13171,그 지식으로 이 끔찍한 재앙을
13172,피할 방법까지 알게 되리라고. 그리고
13173,나는 정말 모든 것에 대한 완전한
13174,지식을 얻게 되었다. 그러나 그 지식 때문에
13175,나는 둘로 찢겨 두 존재가 되었다.
13176,모든 것의 본질은
13177,그것인 것과 그것이
13178,아닌 것으로 나뉘기 때문이다. 그리하여 지식이
13179,"내 안에 하나로 살아 있었으니,"
13180,결국 내가 나뉘는 것은 필연이었다.
13181,"모든 것을 안다면, 동시에 아무것도"
13182,"모르는 것 또한 알아야 한다. 인간이 ""선""을"
13183,"알게 되면, 나 역시 ""악""을 알 수밖에 없었다."
13184,"@알려진 모든 것은 나뉘며,"
13185,나눌 수 없는 것은
13186,^결코 알려질 수 없다.
13187,"@그러므로 인간은 영원히 알려 할 것이며,"
13188,그 때문에 언제나 나뉘게 될 것이다.
13189,이것이 지식의 본질이다.
13190,그리고 그 지식이 그대 안에서
13191,어떻게 살아가는지 말해주겠다. 이것이
13192,"그대가 아는 방식이고, 생각하는 방식이며,"
13193,마음이 믿고 또 마음이
13194,^스스로에게 말하는 방식이다.
13195,"@하지만 시간이 얼마 남지 않았고,"
13196,"아직 말해야 할 것이 많다. 나,"
13197,조르피투스는 죽었지만 나의 다른 절반인
13198,조르피투스는 살아 있다! 내가 그대를
13199,"돕듯, 그는 그대를 해칠 것이다."
13200,그의 지식은 불완전하다. 그 지식의
13201,반대편을 내가 지녔기 때문이다. 그는
13202,하는 일마다 절반은 맞고 절반은 틀린 채
13203,맹목적으로 비틀거릴 뿐이다. 그의
13204,정신은 영원히 어두운 물웅덩이 위를
13205,떠도는 것과 같다. 나처럼 그도 미쳤다.
13206,하지만 반드시 그를 찾아야 한다.
13207,나는 펜이 무엇이며 왜 그런지 알고
13208,"그대에게 말해줄 수 있지만, 그는 펜이"
13209,"어디에, 언제 있는지는 알아도 무엇인지는"
13210,"모르며, 그대에게 말하려 하지 않을 것이다."
13211,그에게서 반드시 알아내야 한다.
13212,"그와 함께 코스믹 포지와 펜,"
13213,^그리고 운명의 손이 걸려 있다...
13214,"@""나는 드디어 자유다!!"""
13215,%!그리고 환영은 조용히 사라진다...
13250,<0x01><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x03>
13251,<0x04>  스미티네에 어서 와  <0x05>
13252,<0x04>    대장간 & 그릴    <0x05>
13253,<0x04>   맛있는 음식과 수리   <0x05>
13254,<0x06><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x08>
13260,피 - 파이 - 포 - 펌
13261,%!인간 쓰레기 냄새가 난다!
13270,<0x01><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x03>
13271,<0x04>   거인의 전장   <0x05>
13272,<0x04>  그린스 트윈스의  <0x05>
13273,<0x04>      집       <0x05>
13274,<0x06><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x08>
13280,<0x01><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x03>
13281,<0x04>    주의!    <0x05>
13282,<0x04>   버튼을 눌러   <0x05>
13283,<0x04>    출구로    <0x05>
13284,<0x06><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x08>
13800,나는 바위의 수호자다!
13810,<0x02>아니요/<0x03>예/<0x03>그래/<0x03>응/<0x03>물론/<0x03>좋아/
13812,바위를 가져가러 왔느냐?
13815,<0x09>예/<0x09>그래/<0x09>응/<0x09>물론/<0x09>좋아/
13816,무엇을 원하는가?
13817,바위를 가져가러 왔느냐?
13820,그렇다면 널 죽여야겠다!
13825,무엇을 원하는가?
13830,<0x04>아니요/<0x05>예/<0x05>그래/<0x05>응/<0x05>물론/<0x05>좋아/
13832,내게 바칠 제물을 가져왔느냐?
13835,제법 괜찮은 바위를 가져왔군!
13836,%!이제 내가 가져가겠다...
13837,%](우적! 우적!)
13838,%!으으음....
13839,%맛있군!
13850,내가 원하는 게 없구나!
13855,꺼져라!
13900,<0x01><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x03>
13901,<0x04>  마법사의 소굴  <0x05>
13902,<0x04>    *  *  *    <0x05>
13903,<0x04>   고양이 조심   <0x05>
13904,<0x06><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x08>
13910,안은 평화롭고 고요하다...
13911,%]지옥의 악마 고양이가 나타나기 전까진!!
13915,벽장 안으로 들어서자 구석에
13916,휘어진 지팡이 하나가 보인다. 분명
13917,^잊혔거나 미처 챙기지 못한 물건이다...
13920,어떤_병들을_섞을까요}
13921,012345
13922,노란 가루
13923,파란 물약  
13924,빨간 물약   
13925,검은 가루 
13926,흰 가루 
13927,초록 물약 
13928,성냥개비 
13929,없음 (나가기) 
13935,!콰 - 과 - 광 !
13940,몇몇 병은 멀쩡하고
13941,"단단히 밀봉되어 있어, 내용물이"
13942,상하거나 딱딱한 검은
13943,찌꺼기 덩어리로 변하지 않은 듯하다.
13944,이상한 작은 나무 막대 하나도
13945,"탁자 위에 놓여 있는데, 한쪽"
13946,^끝이 빨갛게 칠해져 있다.
13950,"물약과 병, 온갖 화학 약품으로"
13951,가득한 탁자가 조용히 놓여 있다.
13952,하지만 그 주인은
13953,^다시는 돌아오지 않을 것이다...
13960,마법사의 기록을 펼치자
13961,다음 내용을 읽을 수 있게 된다:
13962,@별의 달 - 17일
13963,!마침내 육체 소생 실험에
13964,성공했다!
13965,불쌍한 희생자는 사제와 함께 왔던
13966,정부이자 악마 아이의
13967,어머니였던 창녀다. 그녀는
13968,"죽은 지 거의 사흘이나 되었지만,"
13969,다시 숨 쉬고 걷고
13970,^볼 수 있게 되었다...
13971,@정신과 영혼까지 함께
13972,구할 방법이 없었다는 점은 유감이다.
13973,이제 그녀는 텅 빈 시체에 불과하다.
13974,적절히 처리할 방법을 찾을 때까지
13975,성의 첨탑 하나에 그녀를
13976,가두어 두었다. 이 초기 결과는
13977,고무적이다. 다음 실험체가
13978,^생기면 계속 연구하겠다.
13979,@별의 달 - 23일
13980,!최근 참수된 미친 사제는
13981,육체 분리 실험의 놀라운
13982,성과를 보여주었다.
13983,"도끼가 그에게 떨어지는 바로 그 순간,"
13984,나는 그의 영혼이 이 세상을
13985,^떠나지 못하게 하는 마법을 발동했다.
13986,"@그렇게 정신과 영혼을 붙잡는 데 성공했으니,"
13987,내 이론이 옳다는 것이 증명되었다.
13988,머지않아 삶과 죽음을 모두
13989,지배하고 불멸을 손에 넣을 것이다.
13990,"당분간은 ""영혼 봉인""으로"
13991,"죽은 사제의 ""유령""을"
13992,다른 첨탑 안에 가둘 수 있을 것이다.
13993,혹시라도 아무것도 모르는
13994,멍청한 놈이 실수로 이 망령을
13995,^풀어놓지 못하게 열쇠는 내가 보관한다.
13996,@달들의 달 - 4일
13997,!마침내 우리를 코스믹 포지로
13998,인도할 비밀 통로를 찾아냈다.
13999,이제 여정을 준비해야 한다.
14000,"^오늘 밤, 우리는 날아간다!"
14001,@달들의 달 - 13일
14002,!우리는 코스믹 포지를 훔쳤다!
14003,@달들의 달 - 15일
14004,!교활한 제자 미스타파파스가
14005,사라진 것 같다. 어디에도
14006,"그의 흔적이 없고, 마법으로"
14007,그의 위치를 찾으려 한 모든 시도도
14008,실패했다. 다만 이상하게도
14009,마법은 계속 비대한 뱀 한 마리의
14010,소굴로 나를 이끌었다. 아마 그 뱀이
14011,^녀석을 잡아먹은 게 분명하다.
14012,@달들의 달 - 16일
14013,"!마침내 ""펜""으로 무엇을 쓸지"
14014,결정했다. 그렇게 해서 이미
14015,왕을 영원한 죽음으로 몰아넣은
14016,끔찍한 저주에서 벗어나리라...
14017,"!그러니 오늘 밤, 나는 운명을 새긴다!!"
14018,"@이것이 책의 마지막 기록이며,"
14019,^나머지 모든 페이지는 비어 있다.
14100,"방은 텅 비고 고요하며,"
14101,백 년 넘게 아무도 건드리지 않은 듯하다.
14102,"방 안을 둘러보던 중,"
14103,중앙에 으스스한 빛이 모여들기
14104,시작하며 인간의 형상을 이룬다.
14105,이윽고 늙고 야윈 얼굴이
14106,"뚜렷해지고,"
14107,^그 형상이 입을 열기 시작한다...
14110,여보세요?
14111,%!  여보세요??
14112,"%]애니, 너니?"
14113,"%!애니, 앞이 안 보여..."
14114,"%%]애니, 내 말 들리니?"
14115,%애니??
14116,"%!애니, 왜 내게 말하지 않는 거야?"
14117,%]날 기억하지 못하겠어?
14118,"%!애니, 정말 기억이 안 나??"
14119,%내가 누군지 기억이 안 나??
14120,%]나는... 내가 누군지 모르겠어...
14121,%기억난다...
14122,"%그래, 아주 오래전 일이 기억나..."
14123,%]나는...
14124,%성직자였어...
14125,%경건하고 존경받는 사람이었지...
14126,%기억이 안 나...
14127,"%]애니가 기억나, 사랑스러운 애니..."
14128,"%오, 나의 애니, 우린 파멸했어!"
14129,"%]널 위해 정결의 서약을 깨뜨렸어,"
14130,^사랑스러운 애니... 그래서 벌을 받는 거야!
14131,%!벌을...
14132,%]우리 딸!
14133,%!우리 어린 딸을 숨겨야 해...
14134,%그들이 와서 아이를 데려갈 거야!
14135,%%]안 돼!
14136,%!그 아이는 악마야!
14137,"%]오, 죄로 잉태된 그 아이..."
14138,"%!우리의 죄로 태어난 아이야, 아름다운 애니..."
14139,%]그 아이는 저주받았어!
14140,%!그리고 우리도 저주받았어...
14141,%사랑스러운 애니...
14142,%]왕이 우리를 찾아냈어!
14143,%!왕이 우리 딸을 데려갔어!
14144,%]그가 아이를 지켜줄 거야...
14145,"%!그가 우리를 지켜줄 거야, 사랑스러운 애니..."
14146,%]아주 오래전 일이야...
14147,"%!이제 난 길을 잃었어, 애니..."
14148,%하지만 아직 뿔피리가 있어!
14149,%]목에 닿던 차가운 감촉이 기억나...
14150,%그리고 빛도...
14151,%난 그 빛 속으로 걸어가고 있어...
14152,%]하지만 안 돼! 다시 끌려가고 있어!
14153,%!무언가가 내가 빛 속으로 들어가지
14154,^못하게 막고 있어...
14155,%]그 손!
14156,%!빛 속에서 나온 손이 나를 위해
14157,^무언가를 들고 있어...
14158,%]뿔피리를 들고 있어!
14159,%!때가 된 건가?
14160,"%]때가 된 거야, 사랑스러운 애니?"
14161,%!뿔피리를 불 때가 된 거야?
14162,"%]애니, 내가 갈게!"
14163,%!마침내 뿔피리를 불겠어!
14164,%%](그리고 망령은 검은
14165,^  뿔피리를 들어 불기 시작한다)
14166,"%%]애니, 빛이 보여!"
14167,%!빛이 날 데리러 돌아오고 있어!
14168,"%]잘 있어, 애니!"
14169,%!이제 빛 속으로 걸어 들어가...
14170,"%%]그러자 유령이 갑자기 사라지고,"
14171,검은 뿔피리가 바닥으로 떨어지며
14172,^요란한 소리를 낸다!
14200,방의 열린 벽감마다 해골이
14201,"너무 많이 놓여 있어, 이곳이"
14202,성의 시체 안치소였던 듯하다. 한
14203,해골은 두개골에서 뼈 조각 몇 개가
14204,도려내져 있다. 뇌수술이 언제나
14205,성공 아니면 실패였다는 사실을
14206,^냉정하게 일깨워준다.
14250,터널은 갑자기 막혀 있다. 한참 전에
14251,낙반이 있었던 모양이다.
14252,알맞은 도구만 있다면
14253,^파고 지나갈 수도 있을 것 같다...
14260,이곳은 누군가 어떤 이유로
14261,바위를 파고 터널을 내려고 한 듯
14262,깎여 있다. 자세히 살펴보자
14263,갈라진 틈 사이로 희미하게 공기가
14264,스며드는 것이 느껴진다. 아마
14265,반대편에 다른 터널이 있는 듯하다.
14270,화살 세례가 파티를 덮친다!
14275,독가스가 얼굴 앞에서 터진다!
14280,굴러온 돌덩이가 벽에 충돌하고
14281,모두가 옆으로 뛰어 피하려 한다!
14290,뒤쪽에서 통짜 바위로 된 거대한
14291,돌덩이가 경사로를 굴러 내려오며
14292,^복도 안으로 점점 속도를 높인다!
14293,%%]모두 복도 끝을 향해 달린다!
14300,상자가 끈적한 진흙에 붙잡혔다!
14310,1600
14311,우상을 가져간다
14312,우상을 그대로 둔다
14315,점토로 만든 우상 하나가 벽감 안에
14316,"놓여 있고, 마른 꽃잎과 뼈,"
14317,^유리 구슬로 장식되어 있다.
14320,171800
14321,모래주머니를 우상에 던진다
14322,모래주머니와 우상을 바꾼다
14323,우상을 그대로 둔다
14325,점토로 만든 우상 하나가 벽감 안에
14326,"놓여 있고, 마른 꽃잎과 뼈,"
14327,^유리 구슬로 장식되어 있다.
14330,모래주머니가 우상에 맞아
14331,^우상이 바닥으로 휘청거리며 떨어진다!
14332,@재빨리 우상을 낚아챈다!
14335,재빨리 우상을 집어 들고
14336,모래주머니로 바꿔치기한다. 너무 매끄러워
14337,^꽃잎 하나조차 흐트러지지 않는다.
14340,서투르게 모래주머니를 바꾸려다
14341,우상을 건드려 바닥으로
14342,^휘청거리며 떨어뜨린다!
14343,@재빨리 우상을 낚아챈다!
14350,우상을 낚아챈다!
14360,터널이 모래로 가득 차 있어
14361,^더 안쪽으로 갈 수 없다...
14370,일종의 묘실인 듯하다.
14371,붕대로 감싼 미라들이 흙벽에
14372,파낸 벽감마다 누워 있다. 바닥은
14373,"흙과 점토로 되어 있고, 깨진"
14374,^도자기 조각이 방 곳곳에 흩어져 있다.
14380,"갈색 피부의 사람들이 농사를 짓고,"
14381,"목욕하고, 화려한 옷을 입고 춤추는"
14382,모습을 그린 빛바랜 그림이 벽을 덮고 있다.
14383,^아마 일상생활을 기록한 듯하다.
14390,"벽은 흙으로 되어 있고,"
14391,점토 벽돌마다 기묘한 무늬가 새겨져 있다.
14392,"둘러보니 모든 벽이 이런 식이라,"
14393,이곳에 왕실이나 성소 같은
14394,^분위기를 더해준다.
14400,밖으로 나오자 거대한 피라미드의
14401,턱 위에 서 있다. 산에서 솟아오른
14402,사원 같은 피라미드는
14403,^온통 밀림에 둘러싸여 있다.
14410,빈 자루에 모래를 채운다.
14420,문 위의 원형 문양 한가운데에
14421,기묘한 짐승의 머리가
14422,새겨져 있다. 그런데 그 얼굴이
14423,^어쩐지 낯익어 보인다...
14430,문양 앞에서 우상을 흔든다...
14450,짚을 엮어 만든 높은 왕좌 위에
14451,경계심 가득하고 엄격한 소녀가 앉아 있다.
14452,"화려한 머리장식을 쓰고, 목에는"
14453,작은 뼈와 유리 구슬로 만든
14454,목걸이를 여러 겹 두르고 있다. 바로
14455,옆에는 전사 여인 몇 명이
14456,커다란 부채를 흔들고 있다. 또한
14457,오른쪽 뒤에는 거대하고 으스스한
14458,가면을 쓴 또 다른 여인이
14459,파티가 왕좌에 다가오는 동안
14460,^당신을 유심히 노려본다...
14461,"@""나는 아마줄루의 여왕이다!"""
14462,"%!""누가 감히 우리의 성지에 들어왔느냐?"""
14510,<0x02>아니요/<0x03>예/<0x03>그래/<0x03>응/<0x03>물론/<0x03>좋아/
14512,바위를 가져가러 왔느냐?
14515,<0x0A>예/<0x0A>그래/<0x0A>응/<0x0A>물론/<0x0A>좋아/
14516,무슨 일로 사원에 왔느냐?
14517,바위를 가져가러 왔느냐?
14520,그렇다면 제물로 바쳐져야 한다!
14525,무슨 일로 사원에 왔느냐?
14530,<0x04>아니요/<0x05>예/<0x05>그래/<0x05>응/<0x05>물론/<0x05>좋아/
14532,내게 바칠 제물을 가져왔느냐?
14535,선물을 내 앞에 내려놓아라!
14540,<0x04>아니요/<0x07>예/<0x07>그래/<0x07>응/<0x07>물론/<0x07>좋아/
14542,사과하겠느냐?
14545,사과를 받아들이겠다!
14546,"%!그리고 용서의 표시로,"
14547,^금화 3000개도 기부받아 주지!
14548,%
14550,선물과 사과를 요구한다!
14555,마우-무-무가 오늘 밤 제물을 요구한다!
14560,<0x04>아니요/<0x08>예/<0x08>그래/<0x08>응/<0x08>물론/<0x08>좋아/
14562,금화 3000개를 기부하겠느냐?
14570,(여왕이 돌아서서 으스스한 가면의
14571,여인에게 속삭인다)
14572,%!봤지?
14573,%배짱 없는 것들이라니까!
14580,으음...
14581,"%좋아, 좋아"
14582,"%!오오, 정말 예쁘군!"
14583,%]아아! 이것도 좀 봐!!
14584,%!잠깐!
14585,%]잠깐만!!
14586,%!이건 죄다 싸구려 쓰레기잖아!
14587,%]누굴 속이려는 거냐??!
14588,%!감히 우리를 모욕해!!
14590,용서를 살 금화도 없구나!
14595,<0x01><0x01>제물/제물/
14700,으스스한 가면을 쓴 소녀가
14701,"^다가와 속삭인다,"
14702,"!""쉿! 거래할래?"""
14710,내가 제대로 대접해 줄게!
14715,저 성질머리 조심해!
14720,<0x01><0x01>여왕/음... 엉덩이 괜찮은데/
14800,정면에는 연기를 내뿜는
14801,활화산의 정상부가 보인다. 달아오른 숯불밭이
14802,"다리를 이루어 화산 가장자리로 이어지고,"
14803,피라미드에서 반대편으로 건너갈 수 있는
14804,^유일한 길이 되어 있다...
14810,달아오른 숯불 다리는 화산 가장자리까지
14811,"곧장 이어지고, 그 끝은"
14812,^녹아 끓는 용암 중심부 위까지 뻗어 있다...
14813,@용암 위에 서자 화산에서
14814,지진 같은 진동이 느껴지기 시작한다.
14815,마치 곧 분화할 것 같다.
14816,@진동이 점점 강해진다...
14817,%]아래의 용암이 끓기 시작한다!
14818,%]갑자기 화산이 폭발한다!!
14825,"""바위를 가지러 왔군!"""
14826,"%!""그렇다면 널 죽여주마!!"""
14830,치이이익!!
14831,뜨거운 숯이 발을 태운다!
14835,"숯은 새빨갛게 달아올랐지만,"
14836,^그 위를 걸어도 아무 고통이 없다...
14900,~<0x1F>뿔피리에서 구슬픈 울림이 퍼져
14901,^물 건너 멀리까지 메아리친다...
14902,%~<0x1F>%~<0x1F>
14903,"@이윽고 메아리가 사라지고,"
14904,고요를 채우는 것은 강물의 잔잔한
14905,^물결 소리뿐이다...
14906,@%안개 속에서 검은 형체 하나가
14907,^천천히 모습을 드러낸다...
14910,길고 가느다란 배 위에 탄 그는
14911,^배를 부드럽게 몰아 강가에 댄다...
14912,"@""나는 재의 뱃사공 카론이다"""
14920,<0x02>아니요/<0x03>예/<0x03>그래/<0x03>응/<0x03>물론/<0x03>좋아/
14922,내게 줄 재가 있느냐?
14925,재를 내게 다오...
14930,<0x04>아니요/<0x05>예/<0x05>그래/<0x05>응/<0x05>물론/<0x05>좋아/
14932,건너가길 원하느냐?
14940,<0x06>아니요/<0x07>예/<0x07>그래/<0x07>응/<0x07>물론/<0x07>좋아/
14942,요금은 금화 500개다. 내겠느냐?
14945,]
14950,여기는 죽은 자의 섬이다...
14951,%]
14955,여기는 저주받은 자의 섬이다...
14956,%]너에게는 여기까지다...
14960,여행할 금화가 부족하군...
14965,"미안하지만, 이건 내가 만질 수 없어!"
14966,%!직접 돌려놓아야겠군...
14967,"@자, 이 열쇠를 가지고 이 재를"
14968,^죽은 자의 섬으로 돌려놓아 주겠나?
14970,이 재의 옛 주인이 네가 베푼 호의에
14971,보답하고 싶어 하는군.
14972,^그러니 내게 주어진 권한으로...
14975,나는 재의 뱃사공 카론이다
14980,발견 사례금으로 금화 500개를 받았다
14985,그는 내게 많은 이들을 보냈지...
14986,%!하지만 너도 마찬가지였고...
14987,%!죽음은 여러 얼굴을 하고 있지...
14990,"바닥에 원형 문양이 새겨져 있고,"
14991,수많은 낯선 룬과 신비한 기호로
14992,장식되어 있다. 원 안에는
14993,불타는 무덤을 실은 배가
14994,^물을 건너가는 모습이 그려져 있다...
15000,<0x01><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x02><0x03>
15001,<0x04>    미노스 섬    <0x05>
15002,<0x04> 무덤 = 저주받은 자 <0x05>
15003,<0x06><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x07><0x08>
15010,문 아래에서
15011,^책 한 권과 열쇠 하나를 발견한다...
15020,벽감 위에 뼛조각이 잔뜩 쌓여 있다.
15021,미노스 섬에 갇혀 사라진
15022,^어떤 영혼의 마지막 흔적일 것이다...
15030,죽은 미노 데몬의 먼지가 채 가라앉기도 전에
15031,유령 같은 얼굴이 나타난다.
15032,미노스 섬의 저주에 한때 붙잡혔던
15033,^한 남자의 영혼이다...
15040,천 마리 어린 양을 도살하여 
15041," 내게서 비롯된 공허를 만들어내면,"
15042,죽음이 움직여 미노스의 재앙을 거두고 
15043, 삶을 향한 모든 호소는 평화로운 죽음에 이르리라!
15100,그대가 나를 풀어주었구나!
15101,@나는 수년 동안 미노스 섬에 갇혀 있었다.
15102,행동이 아니라 말로 인해 저주받았다.
15103,나의 죄는 말로 저지른 살인이었다.
15104,"나는 오직 말만으로 다른 이를 죽였고,"
15105,그 역시 오직 말 때문에 죽었다.
15106,"마치 내가 직접 검을 휘두른 것처럼,"
15107,"그의 눈은 흐려지고 초점을 잃었으며,"
15108,정신은 멈추고 미소에서는
15109,온기가 빠져나갔다. 내가 처음
15110,"""믿으라""라고 말한 바로 그 순간이었다."
15111,"인간의 본질은 경이로움 속에서 태어나고,"
15112,어린 눈은 의미 너머를 바라본다.
15113,사물을 언제나 새롭게 볼 수 있는 자는
15114,"오래 살리라. 지식이 삶을 섬기고,"
15115,"견해를 섬기지 않는 곳에서. 그러나 그날,"
15116,"내가 처음 ""진실""을 말했을 때, 바로 ""나""는"
15117,죽었다. 지금의 나는 그때의 나였던 자다.
15118,오래전에 떠올렸던 생각의 희미한
15119,메아리만이 한때 기억했던 삶을
15120,떠올리게 했다. 그것이 미노스 섬에서
15121,내가 받은 저주였다. 검은 물에 귀 기울이는
